,bike_station_index,distance,restaurants,parks
4,244,173,1,0
5,244,207,1,0
6,244,298,0,1
7,244,340,1,0
8,244,495,1,0
9,244,269,1,0
10,244,450,1,0
11,244,414,1,0
12,244,275,1,0
13,244,243,1,0
14,244,437,1,0
15,244,444,1,0
16,244,261,1,0
17,244,457,1,0
18,244,331,1,0
19,244,421,1,0
20,244,401,1,0
21,244,251,1,0
22,244,384,1,0
23,244,404,1,0
24,244,99,1,0
25,244,297,1,0
26,244,114,1,0
27,244,196,1,0
28,244,196,1,0
29,244,224,1,0
30,244,230,1,0
31,244,333,1,0
32,244,338,1,0
33,244,360,1,0
34,244,374,1,0
35,244,387,1,0
36,244,395,1,0
37,244,425,1,0
38,244,436,1,0
39,244,444,1,0
40,244,449,1,0
41,244,462,1,0
42,244,462,1,0
43,244,468,1,0
44,244,488,1,0
45,244,477,1,0
46,244,85,1,0
47,244,137,1,0
48,244,200,1,0
49,244,225,1,0
0,245,342,1,0
1,245,294,1,0
2,245,456,1,0
3,245,394,0,1
4,245,445,1,0
5,245,486,1,0
6,245,287,1,0
7,245,344,1,0
8,245,326,1,0
9,245,432,1,0
10,245,273,1,0
11,245,464,1,0
12,245,315,1,0
13,245,335,1,0
14,245,301,1,0
15,245,391,1,0
16,245,365,1,0
17,245,337,1,0
18,245,323,1,0
19,245,413,1,0
20,245,351,1,0
21,245,362,1,0
22,245,283,1,0
23,245,422,1,0
24,245,290,1,0
25,245,327,1,0
26,245,303,1,0
27,245,257,1,0
28,245,273,1,0
29,245,276,0,1
30,245,289,1,0
31,245,289,1,0
32,245,302,1,0
33,245,309,1,0
34,245,309,1,0
35,245,326,1,0
36,245,339,1,0
37,245,344,1,0
38,245,349,1,0
39,245,361,1,0
40,245,364,1,0
41,245,376,1,0
42,245,391,1,0
43,245,391,1,0
44,245,392,1,0
45,245,392,1,0
46,245,399,1,0
47,245,402,1,0
48,245,425,1,0
49,245,426,1,0
0,246,136,1,0
1,246,144,1,0
2,246,370,1,0
3,246,347,1,0
4,246,109,1,0
5,246,352,1,0
6,246,46,1,0
7,246,337,1,0
8,246,335,1,0
9,246,465,1,0
10,246,483,1,0
11,246,466,1,0
12,246,363,1,0
13,246,117,1,0
14,246,231,1,0
15,246,231,1,0
16,246,380,1,0
17,246,376,1,0
18,246,445,1,0
19,246,172,1,0
20,246,383,0,1
21,246,435,1,0
22,246,471,1,0
23,246,407,1,0
24,246,425,1,0
25,246,493,1,0
26,246,388,1,0
27,246,323,1,0
28,246,475,1,0
29,246,369,1,0
30,246,328,1,0
31,246,67,1,0
32,246,395,1,0
33,246,166,1,0
34,246,374,1,0
35,246,200,1,0
36,246,250,1,0
37,246,273,0,1
38,246,288,1,0
39,246,310,1,0
40,246,317,1,0
41,246,327,1,0
42,246,347,1,0
43,246,351,1,0
44,246,356,1,0
45,246,357,1,0
46,246,363,1,0
47,246,367,1,0
48,246,373,1,0
49,246,392,1,0
0,247,190,1,0
1,247,117,1,0
2,247,150,1,0
3,247,176,1,0
4,247,348,1,0
5,247,299,1,0
6,247,356,1,0
7,247,409,1,0
8,247,374,1,0
9,247,57,1,0
10,247,442,1,0
11,247,386,1,0
12,247,417,1,0
13,247,365,1,0
14,247,292,1,0
15,247,393,1,0
16,247,353,1,0
17,247,147,1,0
18,247,498,1,0
19,247,227,1,0
20,247,420,1,0
21,247,239,1,0
22,247,63,1,0
23,247,318,1,0
24,247,37,1,0
25,247,482,0,1
26,247,338,1,0
27,247,319,1,0
28,247,327,1,0
29,247,344,1,0
30,247,308,1,0
31,247,331,1,0
32,247,256,1,0
33,247,369,1,0
34,247,440,1,0
35,247,369,1,0
36,247,242,1,0
37,247,51,1,0
38,247,71,1,0
39,247,416,1,0
40,247,133,1,0
41,247,177,1,0
42,247,189,1,0
43,247,323,1,0
44,247,202,1,0
45,247,210,1,0
46,247,231,1,0
47,247,234,1,0
48,247,256,1,0
49,247,257,1,0
0,248,118,1,0
1,248,494,1,0
2,248,128,1,0
3,248,277,1,0
4,248,133,1,0
5,248,12,0,1
6,248,89,1,0
7,248,453,1,0
8,248,123,1,0
9,248,124,1,0
10,248,126,1,0
11,248,127,1,0
12,248,132,1,0
13,248,140,1,0
14,248,140,1,0
15,248,474,1,0
16,248,193,1,0
17,248,193,1,0
18,248,213,1,0
19,248,209,1,0
20,248,227,0,1
21,248,333,1,0
22,248,358,1,0
23,248,361,1,0
24,248,400,0,1
25,248,432,1,0
26,248,444,1,0
27,248,451,1,0
28,248,466,1,0
29,248,92,1,0
30,248,158,1,0
31,248,443,1,0
0,249,359,1,0
1,249,314,1,0
2,249,441,1,0
3,249,321,1,0
4,249,382,1,0
5,249,288,1,0
6,249,391,1,0
7,249,320,1,0
8,249,319,1,0
9,249,413,1,0
10,249,404,1,0
11,249,285,1,0
12,249,298,1,0
13,249,315,1,0
14,249,426,1,0
15,249,360,1,0
16,249,340,1,0
17,249,288,1,0
18,249,459,1,0
19,249,322,1,0
20,249,268,1,0
21,249,290,1,0
22,249,321,1,0
23,249,300,1,0
24,249,216,1,0
25,249,255,1,0
26,249,292,1,0
27,249,309,1,0
28,249,311,1,0
29,249,312,1,0
30,249,318,1,0
31,249,327,1,0
32,249,330,1,0
33,249,337,1,0
34,249,340,1,0
35,249,340,1,0
36,249,340,1,0
37,249,342,1,0
38,249,363,1,0
39,249,365,0,1
40,249,369,1,0
41,249,373,1,0
42,249,383,1,0
43,249,387,1,0
44,249,388,1,0
45,249,389,1,0
46,249,401,1,0
47,249,406,1,0
48,249,416,1,0
49,249,432,1,0
0,250,48,1,0
1,250,108,1,0
2,250,163,1,0
3,250,245,1,0
4,250,210,1,0
5,250,209,1,0
6,250,247,1,0
7,250,291,1,0
8,250,339,1,0
9,250,301,1,0
10,250,260,1,0
11,250,430,1,0
12,250,415,1,0
13,250,436,1,0
14,250,475,1,0
15,250,489,1,0
16,250,198,1,0
17,250,530,1,0
18,250,225,1,0
19,250,251,1,0
20,250,422,1,0
21,250,315,1,0
22,250,415,1,0
23,250,480,1,0
24,250,315,1,0
25,250,392,1,0
26,250,376,1,0
27,250,348,1,0
28,250,58,1,0
29,250,381,1,0
30,250,174,1,0
31,250,494,1,0
32,250,316,1,0
33,250,421,1,0
34,250,169,1,0
35,250,474,1,0
36,250,254,1,0
37,250,252,1,0
38,250,427,1,0
39,250,222,1,0
40,250,321,1,0
41,250,462,1,0
42,250,335,1,0
43,250,357,1,0
44,250,303,1,0
45,250,313,1,0
46,250,307,1,0
47,250,498,1,0
48,250,128,1,0
49,250,233,1,0
0,251,151,1,0
1,251,286,1,0
2,251,202,1,0
3,251,272,1,0
4,251,428,1,0
5,251,281,1,0
6,251,276,1,0
7,251,295,1,0
8,251,356,1,0
9,251,489,1,0
10,251,339,1,0
11,251,434,1,0
12,251,235,1,0
13,251,317,0,1
14,251,408,1,0
15,251,299,1,0
16,251,285,1,0
17,251,187,1,0
18,251,290,1,0
19,251,356,1,0
20,251,438,1,0
21,251,443,1,0
22,251,303,1,0
23,251,349,1,0
24,251,472,1,0
25,251,587,0,1
26,251,326,1,0
27,251,274,1,0
28,251,360,1,0
29,251,359,1,0
30,251,411,1,0
31,251,389,1,0
32,251,77,1,0
33,251,211,1,0
34,251,371,1,0
35,251,193,1,0
36,251,46,1,0
37,251,454,1,0
38,251,311,1,0
39,251,112,0,1
40,251,55,1,0
41,251,351,1,0
42,251,216,1,0
43,251,264,1,0
44,251,231,1,0
45,251,421,1,0
46,251,275,1,0
47,251,291,1,0
48,251,294,1,0
49,251,312,1,0
0,252,161,1,0
1,252,182,1,0
2,252,166,1,0
3,252,193,1,0
4,252,238,1,0
5,252,287,1,0
6,252,358,1,0
7,252,198,1,0
8,252,310,1,0
9,252,237,1,0
10,252,359,1,0
11,252,148,1,0
12,252,340,1,0
13,252,134,1,0
14,252,413,1,0
15,252,390,1,0
16,252,388,1,0
17,252,475,1,0
18,252,275,1,0
19,252,392,1,0
20,252,487,1,0
21,252,263,1,0
22,252,324,1,0
23,252,290,1,0
24,252,141,1,0
25,252,187,1,0
26,252,292,1,0
27,252,347,1,0
28,252,381,1,0
29,252,398,1,0
30,252,360,1,0
31,252,387,1,0
32,252,309,1,0
33,252,225,1,0
34,252,276,1,0
35,252,161,1,0
36,252,480,1,0
37,252,344,1,0
38,252,467,1,0
39,252,399,1,0
40,252,460,1,0
41,252,492,1,0
42,252,436,1,0
43,252,314,1,0
44,252,362,1,0
45,252,4828,1,0
46,252,362,1,0
47,252,307,1,0
48,252,381,1,0
49,252,162,1,0
0,253,153,1,0
1,253,254,1,0
2,253,261,1,0
3,253,429,0,1
4,253,320,1,0
5,253,331,1,0
6,253,204,1,0
7,253,236,1,0
8,253,243,1,0
9,253,302,1,0
10,253,312,1,0
11,253,406,1,0
12,253,380,1,0
13,253,447,1,0
14,253,142,1,0
15,253,288,1,0
16,253,403,1,0
17,253,225,1,0
18,253,231,1,0
19,253,194,1,0
20,253,318,1,0
21,253,388,1,0
22,253,159,1,0
23,253,172,1,0
24,253,334,1,0
25,253,199,1,0
26,253,418,1,0
27,253,219,1,0
28,253,219,1,0
29,253,238,1,0
30,253,230,1,0
31,253,279,1,0
32,253,290,1,0
33,253,290,1,0
34,253,291,1,0
35,253,454,1,0
36,253,313,1,0
37,253,316,1,0
38,253,316,1,0
39,253,318,1,0
40,253,368,1,0
41,253,383,1,0
42,253,399,1,0
43,253,438,1,0
44,253,446,1,0
45,253,448,1,0
46,253,490,1,0
47,253,496,1,0
48,253,220,1,0
49,253,233,1,0
0,254,200,1,0
1,254,318,1,0
2,254,211,1,0
3,254,166,1,0
4,254,341,1,0
5,254,404,1,0
6,254,354,1,0
7,254,464,1,0
8,254,203,1,0
9,254,383,1,0
10,254,394,1,0
11,254,385,1,0
12,254,328,1,0
13,254,500,1,0
14,254,483,1,0
15,254,309,1,0
16,254,343,1,0
17,254,381,1,0
18,254,260,1,0
19,254,98,1,0
20,254,481,1,0
21,254,235,1,0
22,254,331,1,0
23,254,311,1,0
24,254,479,1,0
25,254,426,1,0
26,254,300,1,0
27,254,405,1,0
28,254,324,1,0
29,254,381,1,0
30,254,373,1,0
31,254,284,1,0
32,254,231,1,0
33,254,238,1,0
34,254,268,1,0
35,254,273,1,0
36,254,289,1,0
37,254,303,1,0
38,254,312,1,0
39,254,279,1,0
40,254,316,1,0
41,254,322,1,0
42,254,328,1,0
43,254,335,1,0
44,254,340,1,0
45,254,342,1,0
46,254,356,1,0
47,254,375,1,0
48,254,381,1,0
49,254,399,1,0
0,255,152,1,0
1,255,151,1,0
2,255,236,1,0
3,255,184,1,0
4,255,244,1,0
5,255,207,1,0
6,255,209,1,0
7,255,188,1,0
8,255,144,1,0
9,255,204,1,0
10,255,242,1,0
11,255,235,1,0
12,255,305,1,0
13,255,218,1,0
14,255,244,1,0
15,255,195,1,0
16,255,205,0,1
17,255,258,1,0
18,255,344,1,0
19,255,230,1,0
20,255,403,1,0
21,255,235,1,0
22,255,285,1,0
23,255,389,1,0
24,255,331,1,0
25,255,317,1,0
26,255,198,1,0
27,255,336,1,0
28,255,468,1,0
29,255,237,1,0
30,255,469,1,0
31,255,358,1,0
32,255,259,1,0
33,255,364,1,0
34,255,442,1,0
35,255,188,1,0
36,255,494,1,0
37,255,488,1,0
38,255,266,1,0
39,255,443,1,0
40,255,346,1,0
41,255,230,1,0
42,255,337,1,0
43,255,239,1,0
44,255,221,1,0
45,255,490,1,0
46,255,359,1,0
47,255,424,1,0
48,255,495,1,0
49,255,397,1,0
0,256,146,1,0
1,256,31,1,0
2,256,149,1,0
3,256,216,1,0
4,256,162,1,0
5,256,385,1,0
6,256,353,1,0
7,256,378,1,0
8,256,343,1,0
9,256,367,1,0
10,256,351,1,0
11,256,472,1,0
12,256,52,1,0
13,256,134,1,0
14,256,463,1,0
15,256,482,1,0
16,256,489,1,0
17,256,237,1,0
18,256,414,1,0
19,256,159,1,0
20,256,119,1,0
21,256,482,1,0
22,256,474,1,0
23,256,114,1,0
24,256,72,1,0
25,256,352,1,0
26,256,222,1,0
27,256,421,1,0
28,256,144,1,0
29,256,417,1,0
30,256,427,1,0
31,256,369,1,0
32,256,351,1,0
33,256,364,1,0
34,256,494,1,0
35,256,477,1,0
36,256,493,1,0
37,256,83,1,0
38,256,36,1,0
39,256,474,1,0
40,256,447,1,0
41,256,303,1,0
42,256,86,1,0
43,256,532,1,0
44,256,101,1,0
45,256,124,1,0
46,256,476,1,0
47,256,215,1,0
48,256,238,1,0
49,256,315,1,0
0,257,84,1,0
1,257,128,1,0
2,257,190,1,0
3,257,296,1,0
4,257,293,1,0
5,257,428,1,0
6,257,455,1,0
7,257,447,1,0
8,257,435,1,0
9,257,103,1,0
10,257,438,1,0
11,257,422,1,0
12,257,391,1,0
13,257,230,1,0
14,257,464,1,0
15,257,416,1,0
16,257,360,1,0
17,257,470,1,0
18,257,196,1,0
19,257,413,1,0
20,257,229,1,0
21,257,489,1,0
22,257,370,1,0
23,257,369,1,0
24,257,468,1,0
25,257,235,1,0
26,257,35,1,0
27,257,395,1,0
28,257,404,1,0
29,257,173,1,0
30,257,473,1,0
31,257,206,1,0
32,257,262,1,0
33,257,265,1,0
34,257,285,1,0
35,257,296,1,0
36,257,304,1,0
37,257,311,1,0
38,257,333,1,0
39,257,335,1,0
40,257,335,1,0
41,257,359,1,0
42,257,365,1,0
43,257,409,0,1
44,257,413,1,0
45,257,425,1,0
46,257,428,1,0
47,257,429,1,0
48,257,440,1,0
49,257,444,1,0
